"","pvalue","Group2 Deaths","Group2 Deaths with Top","Group2 Deaths with Down","Mean Group2 Top","Mean Group2 Down","Mean Group1"
"ENSG00000136875",0.000907293820987087,113,69,44,16.0540665048544,6.66580950704225,10.8665104772992
"ENSG00000136574",0.000924391138841685,121,62,59,0.239141747572816,0.00175675675675676,0.0594044237485448
"ENSG00000137073",0.00133936695453996,104,59,45,7.28276310679612,3.24383415492958,4.95082700814901
"ENSG00000136699",0.00157635106000609,94,46,48,14.8270199029126,6.83794471830986,9.97358603026775
"ENSG00000136732",0.00176045497052257,98,27,71,58.6102072815534,25.1549091549296,39.4299714784633
"ENSG00000136634",0.00253142888072089,112,57,55,3.65339077669903,0.0323535211267606,0.942509313154831
"ENSG00000136999",0.00259113994503124,114,55,59,0.320275242718447,0.0015887537993921,0.084512223515716
"ENSG00000136811",0.00342728200917719,109,63,46,13.346840776699,5.67282288732394,9.05019720605355
"ENSG00000136810",0.00476870873643165,96,52,44,277.453784466019,92.0097035211268,167.859283818393
"ENSG00000137033",0.00535094883982024,116,52,64,0.207789805825243,0.00105859154929577,0.0554618160651921
"ENSG00000136935",0.00657506110192119,105,37,68,15.783267961165,7.7598661971831,11.1768260768335
"ENSG00000137563",2.98642977014651e-08,112,71,41,35.6688810679612,4.8197235915493,15.4993500582072
"ENSG00000137404",5.50034567892155e-08,102,58,44,8.78144902912621,2.52515105633803,4.80530849825378
"ENSG00000137310",3.01528723434252e-07,95,64,31,16.1448830097087,2.26275704225352,7.30614062863795
"ENSG00000137634",6.80249013462753e-06,103,30,73,37.3110014563107,2.57882535211268,16.6042161816065
"ENSG00000137547",6.92768777148522e-05,101,61,40,38.9988004854369,13.1267799295775,23.9119440046566
"ENSG00000137574",7.90032629687243e-05,103,63,40,8.37229854368932,3.6001514084507,5.37041641443539
"ENSG00000137478",0.000567246973340541,102,31,71,89.387259223301,17.5228278169014,42.3555824214203
"ENSG00000137198",0.000872860304612755,94,31,63,14.7121703883495,2.25992429577465,7.21641862630966
"ENSG00000137558",0.000879071135596377,105,60,45,1.03563640776699,0.0142147887323944,0.265293713620489
"ENSG00000137411",0.00098449512905352,102,58,44,11.5827334951456,4.41605845070423,7.37926146682189
"ENSG00000137135",0.0010695887482014,108,58,50,1.83166067961165,0.551145070422535,1.05042980209546
"ENSG00000137124",0.00132290487373321,109,68,41,10.7807276699029,2.59806584507042,5.91448987194412
"ENSG000001370731",0.00133936695453996,104,59,45,7.28276310679612,3.24383415492958,4.95082700814901
"ENSG00000137207",0.00147964918740429,111,33,78,83.8937300970874,44.1592612676056,60.3991823050058
"ENSG00000137573",0.00191422693699694,98,49,49,0.237904854368932,0.00723485915492958,0.0675535506402794
"ENSG00000137414",0.0029404746545586,101,32,69,22.9112878640777,8.48228204225352,14.57885774156
"ENSG00000137103",0.00601469711258495,109,36,73,8.06505922330097,2.44685915492958,4.70872689173458
"ENSG00000137766",1.77304615434082e-10,128,71,57,0.198347317073171,0.000491032608695652,0.0454458672875437
"ENSG00000137804",2.20764079239544e-08,116,74,42,21.3223441747573,2.58170352112676,8.99439115250291
"ENSG00000137807",1.99452517057885e-07,117,75,42,3.35402912621359,0.296434507042254,1.35734714784633
"ENSG00000137812",6.12514822861954e-07,115,74,41,3.24571359223301,0.410457394366197,1.39043003492433
"ENSG00000137767",0.000135007008057797,104,30,74,18.0023509708738,7.17010492957747,11.5831017462165
"ENSG00000138031",0.000150024287849382,108,63,45,6.14957038834951,0.790241901408451,2.74594051222352
"ENSG00000138039",0.000258463363141614,173,47,126,0.0103773333333333,0.000307193229901269,0.00190733410942957
"ENSG00000137824",0.000297891863219601,97,29,68,24.2739640776699,10.1335936619718,16.1886944121071
"ENSG00000137801",0.000337315653183401,93,46,47,3.92185388349515,0.0523704225352113,1.05012118742724
"ENSG00000137713",0.000401768766333355,113,69,44,6.32873203883495,2.53095316901408,4.05565611175786
"ENSG00000137871",0.000596477084452096,100,33,67,6.4721286407767,2.95030528169014,4.48523760186263
"ENSG00000138071",0.00241358378284584,98,57,41,66.8445150485437,32.0588422535211,46.7262300349243
"ENSG00000137757",0.00333621501556836,105,59,46,0.507737378640777,0.0342884615384615,0.187148428405122
"ENSG00000137872",0.00373071581011986,102,50,52,0.920545145631068,0.00232394366197183,0.234235157159488
"ENSG00000138073",0.00415315143555994,88,32,56,115.183450485437,35.6292411971831,67.8405669383004
"ENSG00000137948",0.00568606073328615,157,25,132,0.0533525,0.00470979020979021,0.00994947613504074
"ENSG00000137745",0.00588634627086548,142,52,90,0.597267961165049,0.00112574031890661,0.207521303841676
"ENSG00000137720",0.00589983834644858,101,34,67,18.4989737864078,6.1037573943662,11.1076081490105
"ENSG00000137834",0.00621314781712179,108,55,53,0.329839805825243,0.011320701754386,0.100095227008149
"ENSG00000137936",0.00641009575297968,102,31,71,15.3412310679612,1.58389718309859,6.25853271245634
"ENSG00000137869",0.00783077144077682,142,50,92,0.0343602941176471,0.000810557768924303,0.00910966239813737
"ENSG00000137691",0.0079290972247259,174,55,119,0.0190531707317073,0.00039393468118196,0.00489441210710128
"ENSG00000137764",0.00841560999063962,101,37,64,5.79504466019417,2.66823556338028,3.96608824214203
"ENSG00000138050",0.00908387700672741,107,50,57,7.34167378640777,3.3062911971831,4.87106100116414
"ENSG00000137710",0.00988516265769079,94,34,60,19.2405344660194,7.06283556338028,11.8876976717113
"ENSG00000138160",9.94831994560741e-10,111,76,35,6.5634359223301,0.848994718309859,2.93402398137369
"ENSG00000138316",2.73043936349637e-08,114,70,44,0.672770873786408,0.044387323943662,0.196905704307334
"ENSG00000138180",3.83664807701578e-08,114,75,39,5.10674466019417,0.459691549295775,2.09126589057043
"ENSG00000138346",1.42531937807888e-07,114,71,43,2.74427038834951,0.71068485915493,1.49452759022119
"ENSG00000138182",1.58329051314077e-07,112,70,42,3.0390927184466,0.759064788732394,1.59034575087311
"ENSG00000138092",3.79218230039946e-07,109,71,38,2.03316165048544,0.553102816901409,1.10176123399302
"ENSG00000138411",1.3795907618519e-06,107,66,41,0.215980582524272,0.00791881533101045,0.0699405122235157
"ENSG00000138162",2.60637884552661e-06,105,62,43,0.184809223300971,0.00367319587628866,0.04981641443539
"ENSG00000138385",4.28247367155743e-05,107,66,41,20.2837184466019,10.5561996478873,14.767611757858
"ENSG00000138376",7.68531200903144e-05,107,57,50,4.61252572815534,1.50617746478873,2.75876705471478
"ENSG00000138621",0.000122482272121638,99,31,68,27.2456349514563,6.02462711267606,14.2453132712456
"ENSG00000138606",0.00022234492800921,102,31,71,0.50778786407767,0.129961971830986,0.272236321303842
"ENSG00000138363",0.000486365587020643,108,67,41,28.8417330097087,11.8726788732394,19.2846364377183
"ENSG00000138617",0.000491474687731253,106,35,71,10.1898412621359,4.05149507042254,6.62962537834692
"ENSG00000138172",0.000522121449055724,97,55,42,4.59273446601942,0.444553169014084,1.90501222351572
"ENSG00000138640",0.000572255721528414,102,30,72,14.8051393203883,2.0875014084507,6.782617112922
"ENSG00000138095",0.00068417594061454,102,62,40,15.0456888349515,7.31022816901408,10.5822547147846
"ENSG00000138135",0.000888675254922311,131,54,77,0.473208737864078,0.00642801047120419,0.126647846332945
"ENSG00000138594",0.0015929658969952,103,59,44,4.7893786407767,1.8742485915493,3.05300174621653
"ENSG00000138449",0.00215416246863342,109,38,71,46.7366359223301,2.80891056338028,16.4824325960419
"ENSG00000138641",0.00220683729357973,104,34,70,6.7463572815534,2.54135563380282,4.31742037252619
"ENSG00000138613",0.00339549398757344,103,35,68,10.0411432038835,2.53761021126761,5.59761094295693
"ENSG00000138442",0.00400680455715563,98,60,38,5.27168203883495,1.57727007042254,3.19965750873108
"ENSG00000138642",0.00477170375256586,100,32,68,9.39066067961165,1.06346091549296,3.97403329452852
"ENSG00000138152",0.00549145069589685,171,30,141,0.014571568627451,0.000187318361955086,0.00181711292200233
"ENSG00000138185",0.00610244518709846,98,55,43,6.87850097087379,0.960347887323944,2.9121358556461
"ENSG00000138119",0.00805992038925607,112,39,73,8.63395582524272,0.263893309859155,2.99864924330617
"ENSG00000138587",0.00825510426128451,103,55,48,2.31890776699029,0.322125704225352,1.08446740395809
"ENSG00000138778",1.2675305249843e-11,109,77,32,1.78076019417476,0.22395,0.776956461001164
"ENSG00000138771",5.80022696539118e-11,108,74,34,4.91742038834951,0.00820701754385965,1.45094516880093
"ENSG00000138758",1.68623041518767e-06,109,69,40,6.34110097087379,1.2096264084507,3.26135448195576
"ENSG00000138684",2.21286834667378e-05,170,26,144,0.0749712121212121,0.000340353089533417,0.00637357392316647
"ENSG00000138780",3.62590477211988e-05,112,70,42,2.76031553398058,0.98694823943662,1.75045192083818
"ENSG00000138892",5.5992861431986e-05,137,53,84,0.096000487804878,0.00411812227074236,0.0235937136204889
"ENSG00000138759",0.000139136488414127,98,56,42,0.235458048780488,0.00110140845070423,0.0601059371362049
"ENSG00000139133",0.000576603657464592,117,70,47,3.01403009708738,0.988146830985915,1.85379091967404
"ENSG00000139192",0.000623122324132419,103,31,72,67.9415480582524,20.1501767605634,39.1563291036088
"ENSG00000138796",0.000653620226601426,97,58,39,16.5333373786408,5.10734718309859,9.51523341094296
"ENSG00000138668",0.00108186388771958,107,54,53,46.7371383495146,26.475273943662,34.9029427240978
"ENSG00000139174",0.00123471001668773,107,33,74,1.75836116504854,0.454339084507042,0.971676949941793
"ENSG00000138795",0.00219119835314685,101,52,49,4.0236572815534,0.0316031690140845,1.12363399301513
"ENSG00000139193",0.00237912191760337,118,37,81,110.311876699029,2.67002992957746,37.1478235157159
"ENSG00000138772",0.00272844942855555,114,57,57,4.73909077669903,0.0299070422535211,1.33475727590221
"ENSG00000138794",0.0031488516139998,95,56,39,8.88043932038835,2.51399295774648,4.97947543655413
"ENSG00000139211",0.00362147525673251,104,36,68,7.0307859223301,0.522627464788732,2.98551920838184
"ENSG00000139194",0.00371260417509656,102,53,49,3.95058495145631,0.983381690140845,2.17680896391153
"ENSG00000139187",0.00468045648514326,103,58,45,0.87193932038835,0.083519649122807,0.372284516880093
"ENSG00000138814",0.00906993683779189,103,53,50,17.7625480582524,6.44694964788732,10.8965413271246
"ENSG00000139269",0.00937652710505099,96,53,43,15.1882742718447,0.20433661971831,4.32180884749709
"ENSG00000139734",1.77620192998162e-08,107,71,36,0.891581553398058,0.0997077192982456,0.387542142025611
"ENSG00000139620",1.79857456479304e-05,97,52,45,14.3252169902913,6.25322218309859,9.47268149010477
"ENSG00000139625",3.62102898847638e-05,105,57,48,3.08503106796116,0.616583802816901,1.49755017462165
"ENSG00000139354",8.07332370795777e-05,100,60,40,0.460167475728155,0.054562323943662,0.194953317811409
"ENSG00000139697",0.000313697480705644,102,58,44,6.84215485436893,3.46416936619718,4.90551664726426
"ENSG00000139971",0.000350591971238767,107,61,46,0.327752427184466,0.0087387323943662,0.0950792782305006
"ENSG00000139350",0.000526363706724098,111,65,46,5.85827815533981,2.29780563380282,3.81563573923166
"ENSG00000139508",0.00136004877513896,90,29,61,11.4182383495146,1.38081795774648,5.46189266589057
"ENSG00000139343",0.00140309615075052,112,62,50,11.1358703883495,5.56010211267606,7.83410011641444
"ENSG00000139624",0.0015927385613157,102,49,53,5.86280339805825,2.94185281690141,4.11182200232829
"ENSG00000139641",0.00169830951102834,100,52,48,37.9502339805825,13.9627978873239,23.5035442374854
"ENSG00000139880",0.00324566656781999,98,52,46,1.47048495145631,0.277811971830986,0.761302095459837
"ENSG00000139915",0.00342561198621261,121,57,64,0.12515756097561,0.00035718085106383,0.0329400465657742
"ENSG00000139445",0.00543445680638344,107,53,54,0.116899514563107,0.0015137323943662,0.0361015133876601
"ENSG00000139726",0.00730363178579918,103,60,43,19.7634970873786,9.26317183098592,14.1478225844005
"ENSG00000139405",0.008609582194401,108,62,46,8.90305,3.68895176056338,6.02583317811409
"ENSG00000140534",1.19464640402356e-08,116,76,40,1.22679611650485,0.0836228873239437,0.461552735739232
"ENSG00000140525",2.28956521519663e-07,123,73,50,9.25877524271845,1.90819049295775,4.53927275902212
"ENSG00000140025",4.63208767927936e-05,103,66,37,0.824384466019418,0.253063859649123,0.489367403958091
"ENSG00000140577",4.97642310662849e-05,106,26,80,8.49087961165048,2.29533732394366,4.68454318975553
"ENSG00000140563",9.99834692119173e-05,97,26,71,17.3119577669903,5.26760598591549,10.0455807916182
"ENSG00000140092",0.000145237173780011,104,53,51,0.148931067961165,0.00162140350877193,0.0402187427240978
"ENSG00000140009",0.000317953649930591,109,31,78,2.75425048543689,0.197789436619718,1.06535692665891
"ENSG00000140386",0.0013671450808812,104,34,70,7.60650388349515,2.37214436619718,4.38855227008149
"ENSG00000140564",0.00146281760753575,101,26,75,44.6466660194175,13.1991232394366,24.7548457508731
"ENSG00000140488",0.00246298474023188,124,57,67,0.0261926829268293,0.000782777777777778,0.00920395809080326
"ENSG00000140479",0.00262227264399484,114,60,54,0.335722815533981,0.0379489436619718,0.130234691501746
"ENSG00000140284",0.00265363898394,101,54,47,1.25201116504854,0.0324151408450704,0.398030616996508
"ENSG00000140545",0.00334954618294514,100,53,47,8.56086019417476,0.413219014084507,2.87564330616997
"ENSG00000140526",0.00393718881026284,99,31,68,32.2272359223301,6.75555070422535,15.927727008149
"ENSG00000140543",0.00424561586617245,92,33,59,5.27407281553398,1.62018838028169,3.11896949941793
"ENSG00000140497",0.00535089231069941,104,35,69,44.7632524271845,21.1548767605634,30.9271970896391
"ENSG00000140538",0.00581425308257344,95,52,43,1.34037330097087,0.00319,0.339345867287544
"ENSG00000140400",0.00630454480837594,105,31,74,38.7302014563107,14.2251436619718,24.2056160651921
"ENSG00000140511",0.00693390095434177,97,46,51,4.09318398058252,0.0855056338028169,1.18482374854482
"ENSG00000139998",0.0074150072680399,102,53,49,8.68496941747573,0.271196126760563,2.40621245634459
"ENSG00000140391",0.00749027851384032,100,34,66,38.1677082524272,16.9978232394366,25.9004357392317
"ENSG00000140459",0.00772624586584125,115,48,67,0.0831736585365854,0.000432283464566929,0.0232478463329453
"ENSG00000140474",0.00945437921496439,100,33,67,80.5319121359223,18.1673654929577,42.2317329452852
"ENSG00000141030",2.36341538790708e-05,107,57,50,27.6955839805825,14.1353764084507,19.6731905704307
"ENSG00000140859",0.000198209597231935,108,60,48,2.01612572815534,0.0315683098591549,0.553602910360885
"ENSG00000141293",0.000454011487243111,109,63,46,12.5408844660194,1.72647605633803,6.21856600698487
"ENSG00000141127",0.000669832799056302,94,56,38,15.2645398058252,5.94224225352113,9.63365029103609
"ENSG00000141068",0.000793536376213488,96,26,70,3.67428446601942,0.496577464788732,1.60503143189756
"ENSG00000141378",0.00106604403581512,96,59,37,8.01436747572816,2.95103697183099,5.07841001164144
"ENSG00000141367",0.00119400350510557,100,58,42,33.3983699029126,14.1887387323944,21.9743859138533
"ENSG00000141200",0.00126262257207965,175,47,128,0.0290927272727273,0.00168270893371758,0.00514516880093132
"ENSG00000140854",0.00169141174349563,103,54,49,9.15174805825243,3.3696985915493,5.66843341094296
"ENSG00000140986",0.00378923024100297,106,53,53,0.140094660194175,0.0100975438596491,0.055274621653085
"ENSG00000141349",0.00588246127621461,93,51,42,16.8817019417476,7.70849436619718,11.3946179278231
"ENSG00000140623",0.00675712612768653,147,51,96,0.0375660194174757,0.000665863453815261,0.0110500582072177
"ENSG00000140807",0.00808056786601585,103,53,50,0.0325776699029126,0.00133728222996516,0.0112528521536671
"ENSG00000141384",0.00975681072383638,109,54,55,19.7781029126214,5.35372816901408,10.9492894062864
"ENSG00000140992",0.00995238984675761,106,38,68,7.55163349514563,3.75318450704225,5.42422572759022
"ENSG00000141543",7.82223606998755e-08,99,61,38,25.6432917475728,7.27255633802817,13.5410942956927
"ENSG00000141552",1.14991603417103e-06,107,62,45,14.0362752427184,7.30258661971831,10.2343279394645
"ENSG00000141524",6.63378084213573e-05,98,55,43,35.001817961165,0.621085211267606,11.7794854481956
"ENSG00000141744",8.06449205705828e-05,95,48,47,0.256528155339806,0.0113204225352113,0.0870774155995343
"ENSG00000141968",0.000115747137492739,103,61,42,40.4127330097087,14.3733447183099,25.0362818393481
"ENSG00000141577",0.000120495845210233,103,58,45,6.29717427184466,2.55869049295775,4.03783969732247
"ENSG00000141668",0.000133189085120167,110,55,55,1.13302475728155,0.000162323943661972,0.301266589057043
"ENSG00000141576",0.000605064485916351,99,61,38,5.51758203883495,0.227266197183099,1.98983864959255
"ENSG00000141431",0.00074932107643666,106,56,50,0.585508737864078,0.0146445993031359,0.141875669383003
"ENSG00000141504",0.00106141855062603,107,29,78,51.4321606796116,23.4861098591549,35.2863939464494
"ENSG00000141456",0.00161524440849881,114,64,50,13.3712723300971,5.73234154929577,9.07641979045402
"ENSG00000141639",0.00413287242601379,151,61,90,0.0210422330097087,0.000414254385964912,0.00573573923166473
"ENSG00000141736",0.00459226411363134,95,52,43,1.07788349514563,0.225998951048951,0.541535739231665
"ENSG00000141499",0.00471935226255527,109,59,50,3.82988300970874,1.72298415492958,2.5629490104773
"ENSG00000141527",0.00558461049438808,106,55,51,0.24177572815534,0.0410816901408451,0.115211292200233
"ENSG00000141570",0.00703305472062288,100,60,40,3.10019854368932,0.774869014084507,1.67304994179278
"ENSG00000141837",0.00764398698280355,101,50,51,0.808041747572816,0.00556866197183099,0.19605378346915
"ENSG00000142731",7.02617963810326e-11,113,75,38,3.33065970873786,0.487203169014085,1.52853306169965
"ENSG00000142945",6.90062307295847e-09,110,74,36,3.62298203883495,0.40396,1.50337986030268
"ENSG00000142961",5.55450197662344e-05,104,33,71,11.675527184466,4.01550774647887,7.30196891734575
"ENSG00000142230",6.52480849124837e-05,111,70,41,24.4877747572816,9.45538626760563,15.7457046565774
"ENSG00000142168",0.000135114185998764,97,58,39,82.2838713592233,37.6306827464789,56.5435036088475
"ENSG00000142185",0.000302434602187374,102,59,43,2.38029708737864,0.0686419014084507,0.751857043073341
"ENSG00000142661",0.000316186751410874,111,62,49,0.0580609756097561,0.000589473684210526,0.0164892898719441
"ENSG00000142494",0.000831817032230675,102,32,70,19.9097849514563,0.654634507042254,8.00708020954598
"ENSG00000142627",0.000874293352362665,104,53,51,0.462510194174757,0.0042006993006993,0.133328405122235
"ENSG00000142871",0.000885300326140315,100,51,49,1.77556504854369,0.0436971830985916,0.527297089639115
"ENSG00000142534",0.000940514112259927,105,30,75,2710.17883737864,853.110746478873,1604.94512596042
"ENSG00000142224",0.0017617210358114,142,52,90,0.0473082926829268,0.000556935817805383,0.0136703143189756
"ENSG00000142677",0.00190076865037314,107,58,49,2.28810731707317,0.0843457746478873,0.805817229336438
"ENSG00000143001",0.00208443354888899,175,34,141,0.912304545454545,0.000253137516688919,0.117228637951106
"ENSG00000142538",0.00208981860065616,169,31,138,0.0906625,0.000440498034076016,0.0102284051222352
"ENSG00000142634",0.00258022830545057,86,43,43,36.4584325242718,7.10419436619718,17.1234697322468
"ENSG00000142856",0.00269721454044825,102,60,42,5.31005339805825,1.79673732394366,3.29211792782305
"ENSG00000142549",0.00339482699380389,105,49,56,0.0714495145631068,0.000516320474777448,0.0224431897555297
"ENSG00000142512",0.00422558462242184,99,52,47,1.54242912621359,0.0366519298245614,0.461739231664726
"ENSG00000142207",0.00440340226288916,105,61,44,6.66141165048544,2.14238978873239,4.0380394644936
"ENSG00000142396",0.00470790326273629,103,30,73,16.1111,7.11129471830986,10.9323040745052
"ENSG00000142623",0.00486527020893102,179,47,132,0.005534375,0.000132904148783977,0.00108183934807916
"ENSG00000142687",0.00509701785038297,102,34,68,14.1327703883495,7.06327253521127,10.1917121071013
"ENSG00000142227",0.00519820046751918,104,50,54,151.763357281553,26.237161971831,76.3301896391152
"ENSG00000142599",0.00817753084880812,108,33,75,21.7747791262136,6.5382426056338,12.1732470314319
"ENSG00000143228",1.04439790149513e-11,122,81,41,5.74184077669903,0.554569718309859,2.27932607683353
"ENSG00000143321",8.57152215871793e-09,112,71,41,85.6894961165049,25.7467214788732,47.9085587892899
"ENSG00000143256",1.36935934813565e-08,119,74,45,59.6718640776699,25.3278834507042,38.7716518044237
"ENSG00000143401",4.85610565092998e-08,106,71,35,44.3754466019417,13.1961580985915,25.1357320139697
"ENSG00000143155",4.91275405911651e-08,113,76,37,19.3598815533981,7.39159049295775,12.3657876600698
"ENSG00000143294",9.13531985613503e-08,112,71,41,30.2307398058252,10.9764904929577,18.1978247962747
"ENSG00000143368",2.88279287552484e-07,107,68,39,42.5252344660194,15.5567161971831,25.8239859138533
"ENSG00000143158",5.62268483439432e-07,98,61,37,25.9485475728155,10.8523419014085,16.8603993015134
"ENSG00000143436",1.98033906639861e-06,104,59,45,39.0209194174757,16.9216232394366,25.448670314319
"ENSG00000143314",1.52437703500041e-05,106,66,40,59.3665334951456,19.5229820422535,35.042211757858
"ENSG00000143278",4.02485339350278e-05,158,63,95,0.0354359223300971,0.000457219251336898,0.00951455180442375
"ENSG00000143341",6.0305294730334e-05,104,60,44,0.197382038834951,0.000796527777777778,0.0408080325960419
"ENSG00000143420",7.69388769132906e-05,106,62,44,54.7902344660194,22.6366457746479,34.8840811408615
"ENSG00000143374",0.000183294999245964,118,70,48,14.7069805825243,5.35642852112676,8.97054784633294
"ENSG00000143379",0.000264337968840622,106,61,45,10.6017194174757,4.68232394366197,7.00924714784633
"ENSG00000143303",0.000284434693008206,107,63,44,22.3499970873786,8.98454084507042,14.4802938300349
"ENSG00000143319",0.000338918375555219,112,70,42,13.4817805825243,5.25399718309859,8.50817147846333
"ENSG00000143258",0.000468308370676018,106,60,46,20.2925684466019,8.49934753521127,13.321073806752
"ENSG00000143179",0.000690203761233521,96,59,37,18.7062101941748,4.51142570422535,10.059401862631
"ENSG00000143437",0.00069868799856454,101,58,43,11.0204631067961,3.63524366197183,6.31569895227008
"ENSG00000143398",0.00083449297443583,106,64,42,18.6162383495146,7.34073978873239,11.6683455180442
"ENSG00000143450",0.00109180357020255,101,58,43,0.711291262135922,0.214106338028169,0.40185809080326
"ENSG00000143373",0.00142880354409003,98,50,48,16.8133548543689,6.25026338028169,10.094319790454
"ENSG00000143157",0.00163117274850888,102,60,42,13.5387029126214,4.64334401408451,8.12660675203725
"ENSG00000143369",0.00183511960576077,115,64,51,0.73046359223301,0.159250352112676,0.349811641443539
"ENSG00000143106",0.00185071482622001,109,64,45,18.8092621359223,8.21135105633803,12.9071396973225
"ENSG00000143224",0.0019289538041195,110,62,48,15.2480067961165,5.25809436619718,9.32360279394645
"ENSG00000143164",0.00283969137728901,96,57,39,13.660804368932,5.60383838028169,8.82601129220023
"ENSG00000143183",0.00286272356946948,93,55,38,61.4737233009709,18.6607197183099,34.9134587892899
"ENSG00000143195",0.00333882825266307,109,59,50,0.632402912621359,0.0057013986013986,0.174254249126892
"ENSG00000143387",0.00376056136694647,100,48,52,7.8497213592233,1.63459084507042,3.888724330617
"ENSG00000143185",0.00377357825517943,101,51,50,0.631329611650485,0.00269904761904762,0.181452386495925
"ENSG00000143252",0.00403421556461159,103,62,41,8.46766165048544,3.0719573943662,5.28353247962747
"ENSG00000143184",0.00481485196448117,103,53,50,0.484346116504854,0.010555985915493,0.152598137369034
"ENSG00000143207",0.00592804590594842,111,59,52,10.8362063106796,5.3182764084507,7.63919860302678
"ENSG00000143318",0.00760169965081758,93,42,51,0.793086893203883,0.0553443661971831,0.275945750873108
"ENSG00000143476",4.46499726081129e-10,117,80,37,5.73083883495146,0.577817605633803,2.31289091967404
"ENSG00000143815",1.4114326374326e-09,117,74,43,22.6328412621359,6.74669683098592,12.838816298021
"ENSG00000143621",1.76918435457196e-09,115,69,46,114.518487378641,49.7487552816901,74.1146717112922
"ENSG00000143473",5.40340399091122e-08,142,63,79,0.0106053658536585,0.000158846918489066,0.00322386495925495
"ENSG00000143569",1.75467251062322e-07,100,59,41,32.6145281553398,13.9280897887324,20.9162578579744
"ENSG00000143793",1.98406574170029e-07,107,57,50,6.54669417475728,2.09311514084507,3.71627473806752
"ENSG00000143633",4.82801656986886e-07,109,65,44,3.35578689320388,1.27140387323944,2.1275059371362
"ENSG00000143549",1.7640573454214e-06,105,60,45,46.354,15.781301056338,27.0107160651921
"ENSG00000143977",2.53142271700035e-06,105,70,35,26.2140849514563,11.2378704225352,17.5575854481956
"ENSG00000143774",3.9885249529803e-06,107,57,50,58.9430291262136,27.1132654929577,39.3530420256112
"ENSG00000143643",6.04719494123884e-06,99,63,36,15.5844859223301,5.85895457746479,9.69384214202561
"ENSG00000143751",1.35281914385166e-05,101,51,50,34.3347854368932,8.379975,16.8475183934808
"ENSG00000143816",1.44765762655208e-05,101,63,38,1.14239805825243,0.00986491228070176,0.329306752037253
"ENSG00000143702",2.0858496269871e-05,102,60,42,4.5231145631068,1.6774323943662,2.80167916181607
"ENSG00000143493",5.49103739577728e-05,105,66,39,8.25687621359223,2.3154073943662,4.82165762514552
"ENSG00000143748",6.95689010495881e-05,108,65,43,11.3093631067961,4.39391936619718,7.16473492433062
"ENSG00000143933",7.00289010263644e-05,107,65,42,68.0211053398058,23.6662767605634,41.4065329452852
"ENSG00000143632",7.25795260725359e-05,110,57,53,2.19464902912621,0.288857746478873,0.863251455180442
"ENSG00000143537",7.92067398984742e-05,110,64,46,14.5385582524272,3.89582746478873,7.71255250291036
"ENSG00000143590",0.000182805219750226,101,60,41,0.914535436893204,0.180007746478873,0.452036554132712
"ENSG00000143771",0.000183420341877794,101,57,44,6.00954805825243,2.26312852112676,3.66037625145518
"ENSG00000143742",0.000237932443063582,102,62,40,114.293918932039,48.6137144366197,75.9546300349243
"ENSG00000143578",0.000239666624041179,111,66,45,9.42768155339806,2.42336901408451,5.05591641443539
"ENSG00000143614",0.000244168311952953,106,54,52,10.8089587378641,4.21685633802817,6.71566717112922
"ENSG00000143514",0.000260508944428972,98,48,50,15.1161422330097,3.19789894366197,7.27971618160652
"ENSG00000143624",0.000323018633226146,100,61,39,13.396263592233,3.94555422535211,7.76862922002328
"ENSG00000143756",0.000352172788105842,96,55,41,10.540554368932,4.32493556338028,6.71875739231665
"ENSG00000143553",0.000365646252784457,103,62,41,20.5635509708738,6.86911901408451,12.5419712456345
"ENSG00000143507",0.000630290813694367,96,52,44,27.5832121359223,1.71199295774648,9.39430384167637
"ENSG00000143862",0.000947101471381662,100,49,51,38.2629126213592,12.5327021126761,21.5405047729919
"ENSG00000143799",0.00107988541259674,107,65,42,79.0702237864078,26.3737841549296,47.4307790454016
"ENSG00000143753",0.0011629463416517,102,52,50,46.9942990291262,20.0062397887324,30.7168861466822
"ENSG00000143797",0.0012260419811071,96,51,45,1.40241213592233,0.0257598591549296,0.413127240977881
"ENSG00000143869",0.00139594985402858,109,60,49,0.848754368932039,0.0503644366197183,0.276955646100116
"ENSG00000143858",0.00154529360770916,102,56,46,0.232235922330097,0.0588302816901408,0.123238067520373
"ENSG00000143924",0.00207477591465322,102,53,49,20.4700834951456,8.20670704225352,13.2531145518044
"ENSG00000143627",0.00213406779940195,105,53,52,0.255829611650485,0.00821443661971831,0.0789296856810244
"ENSG00000143761",0.00213666140105173,103,53,50,273.334877669903,124.573449647887,179.342690454016
"ENSG00000143952",0.00214649976050241,103,34,69,18.0778640776699,9.47185950704225,13.0500013969732
"ENSG00000143891",0.0033265341266443,103,60,43,9.58136553398058,1.44104154929577,4.47282130384168
"ENSG00000143515",0.00344667164009171,100,57,43,116.627619417476,32.4913436619718,63.1503616996508
"ENSG00000143839",0.00363021654667783,170,25,145,0.023372619047619,7.58709677419355e-05,0.00236135040745052
"ENSG00000143842",0.00363184394114213,108,53,55,0.0844,0.00471052631578947,0.0263155995343423
"ENSG00000143469",0.00500153791497626,154,54,100,0.0334375609756098,0.000193308550185874,0.00861839348079162
"ENSG00000143768",0.00559095192390102,102,54,48,7.53111650485437,0.0672521126760563,2.04515064027939
"ENSG00000143622",0.00597339582650958,87,42,45,11.781095631068,4.22936302816901,6.9447378346915
